,station,time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,id,latitude,longitude
12062,KRMY0,2023-07-19,22.9,13.7,56.0,0.0,,0.0,0.0,,1015.0,,1.0,KRMY0,42.2512,-84.9554
12063,KRNC0,2023-07-19,20.0,20.0,100.0,0.0,,140.0,14.8,,1017.0,,5.0,KRNC0,35.6987,-85.8438
12064,KRND0,2023-07-19,39.1,12.8,21.0,0.0,,160.0,16.6,,1012.2,,1.0,KRND0,29.5289,-98.278
12065,KRNH0,2023-07-19,22.9,16.8,64.0,0.0,,140.0,7.6,,1015.0,,1.0,KRNH0,45.1478,-92.5392
12066,KRNM0,2023-07-19,31.1,12.9,33.0,0.0,,270.0,13.0,,1013.1,,1.0,KRNM0,33.0392,-116.9153
12067,KRNP0,2023-07-19,22.8,12.4,52.0,0.0,,0.0,0.0,,1015.0,,2.0,KRNP0,42.993,-84.1385
12068,KRNT0,2023-07-19,26.7,11.2,38.0,0.0,,320.0,20.5,,1018.9,,1.0,KRNT0,47.4931,-122.2157
12069,KRNV0,2023-07-19,32.4,23.9,61.0,0.0,,215.0,13.3,,1012.7,,3.0,KRNV0,33.7611,-90.7579
12070,KROG0,2023-07-19,32.8,21.0,50.0,0.0,,200.0,14.8,,1011.6,,1.0,KROG0,36.3724,-94.107
12071,KROS0,2023-07-19,26.0,13.2,45.0,0.0,,0.0,0.0,,1014.0,,2.0,KROS0,45.6971,-92.9522
12072,KRPD0,2023-07-19,23.7,15.7,61.0,0.0,,0.0,0.0,,1015.0,,3.0,KRPD0,45.4201,-91.7733
12073,KRPH0,2023-07-19,41.1,8.3,14.0,0.0,,190.0,18.4,,1011.0,,1.0,KRPH0,33.1107,-98.5548
12074,KRPJ0,2023-07-19,23.5,11.9,48.0,0.0,,0.0,0.0,,1015.0,,1.0,KRPJ0,41.893,-89.0783
12075,KRQB0,2023-07-19,20.0,11.5,58.0,0.0,,270.0,9.4,,1015.0,,2.0,KRQB0,43.7226,-85.5041
12076,KRQO0,2023-07-19,35.8,19.7,39.0,0.0,,198.0,21.6,,1007.7,,1.0,KRQO0,35.4727,-98.0058
12077,KRRL0,2023-07-19,21.1,14.0,64.0,0.0,,0.0,0.0,,1015.0,,3.0,KRRL0,45.1989,-89.7129
12078,KRRT0,2023-07-19,20.0,18.0,88.0,0.0,,0.0,0.0,,1014.0,,3.0,KRRT0,48.9415,-95.3485
12079,KRSL0,2023-07-19,28.9,22.9,70.0,0.0,,60.0,18.4,,1009.6,,3.0,KRSL0,38.8714,-98.8116
12080,KRSN0,2023-07-19,34.7,22.8,50.0,0.0,,197.0,7.9,,1013.2,,3.0,KRSN0,32.5146,-92.5884
12081,KRSP0,2023-07-19,22.8,15.6,64.0,0.0,,220.0,7.6,,1016.4,,1.0,KRSP0,39.6459,-77.4685
12082,KRSV0,2023-07-19,24.8,21.9,84.0,0.0,,341.0,9.0,,1012.2,,3.0,KRSV0,39.016,-87.6498
12083,KRSW0,2023-07-19,27.2,23.9,82.0,0.0,,50.0,9.4,,1018.7,,3.0,KRSW0,26.5362,-81.7552
12084,KRTN0,2023-07-19,30.0,9.3,26.0,0.0,,30.0,13.0,,1011.7,,3.0,KRTN0,36.7415,-104.5022
12085,KRTS0,2023-07-19,32.0,1.2,14.0,0.0,,270.0,14.8,,1020.0,,1.0,KRTS0,39.6682,-119.8764
12086,KRUG0,2023-07-19,25.0,18.0,65.0,0.1,,0.0,0.0,,1011.0,,17.0,KRUG0,48.3904,-100.0243
12087,KRUQ0,2023-07-19,25.0,22.3,85.0,0.0,,167.0,10.4,,1017.0,,3.0,KRUQ0,35.6459,-80.5203
12088,KRUT0,2023-07-19,22.2,19.9,87.0,0.0,,160.0,7.6,,1012.6,,3.0,KRUT0,43.5299,-72.9496
12089,KRVJ0,2023-07-19,31.0,22.6,61.0,0.0,,86.0,11.5,,1017.0,,1.0,KRVJ0,32.059,-82.1517
12090,KRVL0,2023-07-19,25.0,18.9,69.0,0.0,,0.0,0.0,,1015.0,,5.0,KRVL0,40.6774,-77.6268
12091,KRVS0,2023-07-19,35.0,22.7,49.0,0.0,,170.0,13.0,,1009.8,,3.0,KRVS0,36.0396,-95.9846
12092,KRWI0,2023-07-19,27.8,21.8,70.0,0.0,,190.0,7.6,,1016.1,,5.0,KRWI0,35.8563,-77.8919
12093,KRWV0,2023-07-19,35.9,17.6,34.0,0.0,,160.0,13.0,,1014.0,,3.0,KRWV0,30.5155,-96.7041
12094,KRXE0,2023-07-19,31.1,7.5,23.0,0.0,,190.0,20.5,,1011.7,,1.0,KRXE0,43.8339,-111.8051
12095,KRYM0,2023-07-19,26.0,11.0,39.0,0.0,,180.0,11.2,,1013.3,,2.0,KRYM0,46.0912,-94.3605
12096,KRYN0,2023-07-19,42.0,5.5,11.0,0.0,,290.0,14.8,,1012.0,,1.0,KRYN0,32.1422,-111.1746
12097,KRYV0,2023-07-19,23.4,13.0,52.0,0.0,,309.0,6.5,,1014.3,,2.0,KRYV0,43.1696,-88.7232
12098,KRYW0,2023-07-19,36.5,14.5,27.0,0.0,,150.0,11.2,,1015.0,,1.0,KRYW0,30.4986,-97.9695
12099,KRYY0,2023-07-19,30.0,21.1,59.0,0.0,,250.0,13.0,,1017.6,,3.0,KRYY0,34.0132,-84.5971
12100,KRZL0,2023-07-19,22.0,15.1,65.0,0.0,,20.0,11.2,,1015.0,,1.0,KRZL0,40.9479,-87.1826
12101,KRZN0,2023-07-19,24.0,11.7,46.0,0.0,,0.0,0.0,,1015.0,,3.0,KRZN0,45.8227,-92.3725
12102,KRZR0,2023-07-19,22.0,22.0,100.0,0.0,,300.0,7.6,,1017.0,,5.0,KRZR0,35.2115,-84.7998
12103,KRZT0,2023-07-19,20.0,20.0,100.0,0.3,,0.0,0.0,,1015.0,,17.0,KRZT0,39.4404,-83.0231
12104,KS210,2023-07-19,26.0,1.3,20.0,0.0,,30.0,22.2,,1021.0,,1.0,KS210,43.8763,-121.4531
12105,KS250,2023-07-19,28.0,7.3,27.0,0.0,,300.0,27.7,,1013.0,,2.0,KS250,47.7966,-103.2552
12106,KS320,2023-07-19,22.0,16.9,73.0,0.0,,140.0,11.2,,1012.0,,3.0,KS320,47.4228,-98.1059
12107,KS330,2023-07-19,30.0,-0.4,14.0,0.0,,340.0,24.0,,1018.0,,1.0,KS330,44.6702,-121.1551
12108,KS390,2023-07-19,30.0,-2.5,12.0,0.0,,350.0,20.5,,1018.0,,1.0,KS390,44.287,-120.9038
12109,KS520,2023-07-19,30.0,3.9,19.0,0.0,,160.0,17.0,,1017.0,,3.0,KS520,48.4249,-120.1459
12110,KS590,2023-07-19,28.0,-1.0,15.0,0.0,,250.0,7.0,,1017.0,,1.0,KS590,48.2838,-115.4902
12111,KS710,2023-07-19,27.0,2.8,21.0,0.0,,320.0,22.0,,1015.0,,1.0,KS710,48.5921,-109.2506
12112,KS850,2023-07-19,28.0,4.9,23.0,0.0,,280.0,30.0,,1011.0,,2.0,KS850,48.1533,-104.5041
12113,KSAA0,2023-07-19,21.0,6.9,40.0,0.0,,160.0,18.4,,1026.0,,3.0,KSAA0,41.4435,-106.8275
12114,KSAD0,2023-07-19,37.8,8.6,17.0,0.0,,280.0,18.4,,1007.1,,1.0,KSAD0,32.8533,-109.6351
12115,KSAF0,2023-07-19,33.9,-0.7,11.0,0.0,,240.0,24.1,,1008.5,,2.0,KSAF0,35.6171,-106.0894
12116,KSAR0,2023-07-19,25.0,20.9,78.0,0.0,,260.0,9.4,,1015.0,,3.0,KSAR0,38.1489,-89.6988
12117,KSAZ0,2023-07-19,24.0,12.0,47.0,0.0,,170.0,9.4,,1014.0,,3.0,KSAZ0,46.3809,-94.8066
12118,KSBD0,2023-07-19,36.0,8.8,19.0,0.0,,270.0,18.4,,1013.0,,1.0,KSBD0,34.0954,-117.2349
12119,KSBIB,2023-07-19,21.4,18.4,83.0,0.0,,225.0,6.5,,1012.0,,3.0,KSBIB,46.2,-73.6
12120,KSBO0,2023-07-19,28.0,26.0,89.0,0.0,,0.0,0.0,,1018.0,,1.0,KSBO0,32.6091,-82.3699
12121,KSBP0,2023-07-19,23.3,14.0,56.0,0.0,,300.0,14.8,,1013.5,,1.0,KSBP0,35.2373,-120.6426
12122,KSBS0,2023-07-19,25.5,6.2,29.0,0.0,,310.0,9.4,,1025.0,,3.0,KSBS0,40.5162,-106.8663
12123,KSCD0,2023-07-19,29.0,24.6,77.0,0.0,,0.0,0.0,,1019.0,,2.0,KSCD0,33.1718,-86.3055
12124,KSCH0,2023-07-19,22.0,19.9,88.0,0.0,,170.0,7.6,,1013.0,,2.0,KSCH0,42.8525,-73.9289
12125,KSCX0,2023-07-19,22.0,19.9,88.0,0.0,,220.0,17.0,,1018.0,,3.0,KSCX0,36.4557,-84.5858
12126,KSDA0,2023-07-19,25.0,20.0,74.0,0.0,,90.0,7.6,,1014.0,,3.0,KSDA0,40.7516,-95.4137
12127,KSDC0,2023-07-19,22.0,15.1,65.0,0.0,,290.0,13.7,,1015.0,,1.0,KSDC0,43.2346,-77.1195
12128,KSDL0,2023-07-19,44.4,10.9,14.0,0.0,,260.0,24.1,,1006.1,,2.0,KSDL0,33.6229,-111.9105
12129,KSDM0,2023-07-19,23.9,17.2,66.0,0.0,,280.0,11.2,,1013.5,,1.0,KSDM0,32.5723,-116.9802
12130,KSDY0,2023-07-19,28.9,4.4,21.0,0.0,,280.0,18.4,,1011.5,,2.0,KSDY0,47.7069,-104.1926
12131,KSEE0,2023-07-19,29.0,15.2,43.0,0.0,,240.0,11.2,,1014.0,,1.0,KSEE0,32.8262,-116.9724
12132,KSEF0,2023-07-19,25.0,23.7,90.0,0.3,,0.0,0.0,,1020.0,,17.0,KSEF0,27.4564,-81.3424
12133,KSEG0,2023-07-19,22.8,20.0,84.0,0.0,,0.0,0.0,,1014.0,,5.0,KSEG0,40.8212,-76.8642
12134,KSEM0,2023-07-19,29.0,27.9,94.0,0.0,,170.0,5.4,,1018.0,,3.0,KSEM0,32.3439,-86.9878
12135,KSEQ0,2023-07-19,37.0,16.0,29.0,0.0,,140.0,13.0,,1013.0,,2.0,KSEQ0,29.5658,-97.9083
12136,KSET0,2023-07-19,26.1,21.8,77.0,0.0,,230.0,5.4,,1013.0,,3.0,KSET0,38.9297,-90.43
12137,KSEZ0,2023-07-19,37.0,7.0,16.0,0.0,,200.0,22.3,,1020.0,,3.0,KSEZ0,34.8486,-111.7884
12138,KSFB0,2023-07-19,26.7,22.1,76.0,0.0,,330.0,11.2,,1019.5,,3.0,KSFB0,28.7767,-81.2355
12139,KSFF0,2023-07-19,28.3,1.7,18.0,0.0,,219.0,5.4,,1016.5,,1.0,KSFF0,47.6828,-117.3226
12140,KSFM0,2023-07-19,20.6,19.9,96.0,0.3,,240.0,9.4,,1013.4,,3.0,KSFM0,43.3939,-70.708
12141,KSFQ0,2023-07-19,25.7,21.8,79.0,0.0,,0.0,0.0,,1016.0,,1.0,KSFQ0,36.6824,-76.6019
12142,KSFY0,2023-07-19,24.0,15.0,57.0,0.0,,0.0,0.0,,1015.0,,1.0,KSFY0,42.0458,-90.1079
12143,KSFZ0,2023-07-19,22.8,20.0,84.0,0.0,,0.0,0.0,,1013.9,,3.0,KSFZ0,41.9208,-71.4914
12144,KSGH0,2023-07-19,22.8,20.5,87.0,0.0,,150.0,5.4,,1014.7,,3.0,KSGH0,39.8403,-83.8402
12145,KSGJ0,2023-07-19,26.7,22.1,76.0,0.0,,210.0,9.4,,1018.9,,5.0,KSGJ0,29.9593,-81.3397
12146,KSGR0,2023-07-19,33.3,23.9,58.0,0.0,,160.0,22.3,,1015.0,,3.0,KSGR0,29.6223,-95.6565
12147,KSGS0,2023-07-19,25.7,10.3,38.0,0.0,,200.0,13.0,,1014.0,,1.0,KSGS0,44.8571,-93.0329
12148,KSGT0,2023-07-19,33.3,26.6,68.0,0.0,,180.0,16.6,,1014.4,,3.0,KSGT0,34.5995,-91.575
12149,KSGU0,2023-07-19,41.7,8.8,14.0,0.0,,260.0,27.7,,1006.4,,1.0,KSGU0,37.0906,-113.5931
12150,KSHD0,2023-07-19,23.9,18.1,70.0,0.0,,190.0,9.4,,1017.0,,5.0,KSHD0,38.2638,-78.8964
12151,KSHL0,2023-07-19,23.0,16.1,65.0,0.0,,150.0,11.2,,1014.0,,3.0,KSHL0,43.2084,-95.8334
12152,KSHN0,2023-07-19,28.3,9.6,31.0,0.0,,0.0,9.4,,1017.6,,1.0,KSHN0,47.2336,-123.1476
12153,KSIF0,2023-07-19,24.0,22.4,91.0,0.0,,164.0,10.1,,1017.0,,2.0,KSIF0,36.4372,-79.851
12154,KSIK0,2023-07-19,23.0,22.0,94.0,0.2,,230.0,13.0,,1014.0,,3.0,KSIK0,36.8989,-89.5618
12155,KSIY0,2023-07-19,36.7,6.8,16.0,0.0,,340.0,18.4,,1011.6,,1.0,KSIY0,41.7814,-122.4681
12156,KSJC0,2023-07-19,22.8,14.4,59.0,0.0,,330.0,24.1,,1013.0,,3.0,KSJC0,37.3627,-121.9291
12157,KSJN0,2023-07-19,30.5,7.0,23.0,0.0,,230.0,26.6,,1015.0,,3.0,KSJN0,34.5186,-109.3787
12158,KSJX0,2023-07-19,19.5,17.3,87.0,0.0,,270.0,11.2,,1015.0,,3.0,KSJX0,45.6923,-85.5666
12159,KSKA0,2023-07-19,27.7,1.2,18.0,0.0,,240.0,7.6,,1017.0,,1.0,KSKA0,47.6151,-117.6558
12160,KSKF0,2023-07-19,37.7,13.0,23.0,0.0,,130.0,14.8,,1012.3,,1.0,KSKF0,29.3842,-98.5812
12161,KSKX0,2023-07-19,32.2,-2.0,11.0,0.0,,360.0,5.4,,1015.2,,3.0,KSKX0,36.4582,-105.6724
12162,KSLB0,2023-07-19,22.0,16.1,69.0,0.0,,150.0,7.6,,1015.0,,2.0,KSLB0,42.5973,-95.2407
12163,KSLG0,2023-07-19,31.7,23.8,63.0,0.0,,170.0,9.4,,1011.4,,2.0,KSLG0,36.1919,-94.49
12164,KSLH0,2023-07-19,18.0,17.0,94.0,0.0,,0.0,0.0,,1015.0,,1.0,KSLH0,45.6537,-84.5193
12165,KSLI0,2023-07-19,29.4,16.6,46.0,0.0,,190.0,13.0,,1012.1,,1.0,KSLI0,33.79,-118.0514
12166,KSLJ0,2023-07-19,34.5,19.3,41.0,0.0,,158.0,15.8,,1015.2,,3.0,KSLJ0,31.1738,-89.1912
12167,KSLR0,2023-07-19,35.0,22.0,47.0,0.0,,160.0,11.0,,1014.0,,1.0,KSLR0,33.1598,-95.6211
12168,KSME0,2023-07-19,23.0,23.0,100.0,3.4,,270.0,14.8,,1017.0,,9.0,KSME0,37.0536,-84.6156
12169,KSMF0,2023-07-19,32.8,13.5,31.0,0.0,,180.0,27.7,,1009.7,,1.0,KSMF0,38.6954,-121.5908
12170,KSMQ0,2023-07-19,24.4,21.1,82.0,0.0,,0.0,0.0,,1012.6,,2.0,KSMQ0,40.626,-74.6702
12171,KSMS0,2023-07-19,28.0,25.0,84.0,0.0,,0.0,0.0,,1018.0,,2.0,KSMS0,33.995,-80.3613
12172,KSNA0,2023-07-19,25.6,16.7,58.0,0.0,,210.0,16.6,,1013.0,,1.0,KSNA0,33.6757,-117.8682
12173,KSNC0,2023-07-19,23.0,22.0,94.0,0.5,,0.0,0.0,,1014.0,,8.0,KSNC0,41.3839,-72.5059
12174,KSNH0,2023-07-19,21.0,21.0,100.0,8.4,,170.0,11.2,,1017.0,,5.0,KSNH0,35.1703,-88.2167
12175,KSNK0,2023-07-19,40.0,2.6,10.0,0.0,,200.0,18.4,,1014.0,,1.0,KSNK0,32.6934,-100.9505
12176,KSNL0,2023-07-19,34.5,23.2,52.0,0.0,,160.0,18.4,,1011.0,,1.0,KSNL0,35.3573,-96.9428
12177,KSNT0,2023-07-19,26.7,-5.1,12.0,0.0,,320.0,14.8,,1014.5,,1.0,KSNT0,44.2086,-114.9344
12178,KSOA0,2023-07-19,38.0,7.8,16.0,0.0,,170.0,20.5,,1017.0,,1.0,KSOA0,30.5857,-100.6486
12179,KSOP0,2023-07-19,29.4,21.1,61.0,0.0,,200.0,14.8,,1017.2,,1.0,KSOP0,35.2376,-79.3888
12180,KSOW0,2023-07-19,28.0,7.8,28.0,0.8,,100.0,14.8,,1027.0,,3.0,KSOW0,34.25,-110.0333
12181,KSPA0,2023-07-19,28.0,21.1,66.0,0.0,,290.0,7.0,,1017.0,,2.0,KSPA0,34.9157,-81.9565
12182,KSPB0,2023-07-19,30.0,9.5,28.0,0.0,,340.0,22.3,,1015.7,,1.0,KSPB0,45.771,-122.8618
12183,KSPD0,2023-07-19,33.9,12.8,28.0,0.0,,90.0,24.1,,1009.1,,3.0,KSPD0,37.4,-102.6167
12184,KSPF0,2023-07-19,28.0,11.1,35.0,0.0,,10.0,13.0,,1016.0,,1.0,KSPF0,44.4811,-103.786
12185,KSPG0,2023-07-19,28.9,23.8,74.0,0.0,,170.0,11.2,,1018.3,,3.0,KSPG0,27.7651,-82.627
12186,KSPW0,2023-07-19,24.4,13.9,52.0,0.0,,150.0,13.0,,1013.9,,3.0,KSPW0,43.1655,-95.2028
12187,KSQI0,2023-07-19,22.2,16.0,68.0,0.0,,0.0,0.0,,1001.5,,1.0,KSQI0,41.7428,-89.6763
12188,KSQL0,2023-07-19,23.0,12.0,50.0,0.0,,0.0,0.0,,1013.0,,3.0,KSQL0,37.5119,-122.2495
12189,KSRB0,2023-07-19,20.0,20.0,100.0,4.2,,0.0,0.0,,1018.0,,18.0,KSRB0,36.0559,-85.5307
12190,KSRC0,2023-07-19,32.8,26.6,70.0,0.0,,150.0,9.4,,1013.8,,3.0,KSRC0,35.2106,-91.7375
12191,KSRE0,2023-07-19,33.0,25.0,63.0,0.0,,160.0,11.2,,1011.0,,1.0,KSRE0,35.2747,-96.6752
12192,KSRQ0,2023-07-19,27.2,22.2,74.0,0.0,,120.0,11.2,,1018.3,,3.0,KSRQ0,27.3954,-82.5544
12193,KSRR0,2023-07-19,32.0,0.1,13.0,0.0,,170.0,13.0,,1026.0,,3.0,KSRR0,33.4629,-105.5348
12194,KSSF0,2023-07-19,38.3,14.8,25.0,0.0,,140.0,14.8,,1011.6,,1.0,KSSF0,29.337,-98.471
12195,KSSI0,2023-07-19,31.7,25.1,68.0,0.0,,150.0,13.0,,1017.4,,3.0,KSSI0,31.1518,-81.3913
12196,KSTE0,2023-07-19,24.2,8.5,35.0,0.0,,0.0,0.0,,1015.0,,3.0,KSTE0,44.5451,-89.5303
12197,KSTF0,2023-07-19,30.0,30.0,100.0,0.0,,0.0,0.0,,1017.0,,3.0,KSTF0,33.4331,-88.8486
12198,KSTK0,2023-07-19,32.0,17.1,41.0,0.0,,170.0,9.4,,1016.0,,3.0,KSTK0,40.6153,-103.2648
12199,KSTP0,2023-07-19,25.6,12.1,43.0,0.0,,190.0,13.0,,1013.4,,1.0,KSTP0,44.9346,-93.0603
12200,KSTS0,2023-07-19,22.8,12.1,51.0,0.0,,180.0,16.6,,1011.8,,5.0,KSTS0,38.509,-122.8129
12201,KSUA0,2023-07-19,26.0,23.1,84.0,0.0,,0.0,0.0,,1020.0,,3.0,KSUA0,27.1817,-80.2213
12202,KSUE0,2023-07-19,19.4,15.7,79.0,0.0,,180.0,7.6,,1014.7,,3.0,KSUE0,44.8437,-87.4216
12203,KSUN0,2023-07-19,30.0,1.4,16.0,0.0,,300.0,14.8,,1020.0,,1.0,KSUN0,43.5038,-114.2956
12204,KSUS0,2023-07-19,25.6,21.7,79.0,0.0,,200.0,5.4,,1012.7,,3.0,KSUS0,38.6621,-90.6521
12205,KSUT0,2023-07-19,28.8,23.7,74.0,0.0,,190.0,9.4,,1018.0,,2.0,KSUT0,33.9308,-78.0734
12206,KSUW0,2023-07-19,17.4,13.7,79.0,0.0,,30.0,9.4,,1015.0,,3.0,KSUW0,46.6897,-92.0947
12207,KSUZ0,2023-07-19,33.0,28.0,75.0,0.0,,190.0,11.0,,1014.0,,3.0,KSUZ0,34.5904,-92.4794
12208,KSVH0,2023-07-19,27.0,22.4,76.0,0.0,,270.0,11.0,,1017.0,,3.0,KSVH0,35.765,-80.9539
12209,KSVN0,2023-07-19,29.2,21.9,65.0,0.0,,160.0,9.4,,1017.2,,1.0,KSVN0,32.01,-81.146
12210,KSWO0,2023-07-19,35.6,23.2,49.0,0.0,,180.0,20.5,,1007.5,,1.0,KSWO0,36.1612,-97.0857
12211,KSWW0,2023-07-19,40.1,2.7,10.0,0.0,,170.0,20.5,,1015.0,,1.0,KSWW0,32.4674,-100.4666
12212,KSXS0,2023-07-19,31.9,21.7,55.0,0.0,,0.0,0.0,,1016.7,,1.0,KSXS0,31.3627,-85.8494
12213,KSXT0,2023-07-19,23.9,6.6,33.0,0.0,,357.0,5.4,,1014.0,,1.0,KSXT0,42.6,-123.3667
12214,KSXU0,2023-07-19,37.0,4.0,13.0,0.0,,180.0,30.0,,1016.0,,1.0,KSXU0,34.9357,-104.6426
12215,KSYF0,2023-07-19,28.2,18.0,54.0,0.0,,150.0,11.2,,1016.0,,3.0,KSYF0,39.7611,-101.7959
12216,KSYI0,2023-07-19,28.4,22.4,70.0,0.0,,264.0,9.4,,1014.7,,3.0,KSYI0,35.5594,-86.4425
12217,KSYN0,2023-07-19,23.4,14.1,56.0,0.0,,180.0,7.6,,1015.0,,1.0,KSYN0,44.4755,-93.0163
12218,KSZL0,2023-07-19,25.0,25.0,100.0,0.0,,100.0,9.4,,1011.5,,1.0,KSZL0,38.7303,-93.548
12219,KSZT0,2023-07-19,27.0,2.8,21.0,0.0,,210.0,9.4,,1018.0,,1.0,KSZT0,48.2995,-116.5601
12220,KSZY0,2023-07-19,21.0,20.0,94.0,9.3,,0.0,0.0,,1016.0,,5.0,KSZY0,35.2029,-88.4984
12221,KT200,2023-07-19,36.0,22.2,45.0,0.0,,150.0,22.3,,1014.0,,3.0,KT200,29.5291,-97.4643
12222,KT350,2023-07-19,38.5,17.3,29.0,0.0,,170.0,11.2,,1013.0,,2.0,KT350,30.8794,-96.9711
12223,KT410,2023-07-19,32.0,24.6,65.0,0.0,,170.0,20.0,,1016.0,,3.0,KT410,29.6693,-95.0642
12224,KT650,2023-07-19,33.9,21.0,47.0,0.0,,130.0,29.5,,1015.0,,2.0,KT650,26.1776,-97.9731
12225,KT690,2023-07-19,31.0,26.0,75.0,0.0,,160.0,22.0,,1015.0,,1.0,KT690,28.0386,-97.5425
12226,KT700,2023-07-19,39.0,12.7,21.0,0.0,,130.0,15.0,,1013.0,,1.0,KT700,29.1185,-100.4723
12227,KT740,2023-07-19,37.0,16.6,30.0,0.0,,150.0,17.0,,1014.0,,2.0,KT740,30.5726,-97.4432
12228,KT820,2023-07-19,36.8,13.6,25.0,0.0,,160.0,11.2,,1016.0,,1.0,KT820,30.2432,-98.9092
12229,KTAD0,2023-07-19,32.8,6.9,20.0,0.0,,284.0,28.1,,1009.6,,3.0,KTAD0,37.2594,-104.3407
12230,KTAN0,2023-07-19,25.0,22.9,88.0,0.0,,180.0,5.4,,1013.0,,3.0,KTAN0,41.8744,-71.0166
12231,KTAVN,2023-07-19,12.1,8.8,80.0,0.0,,,,,,,,KTAVN,51.352,10.9059
12232,KTAZ0,2023-07-19,23.0,18.8,77.0,0.1,,20.0,9.4,,1015.0,,7.0,KTAZ0,39.5326,-89.3307
12233,KTBR0,2023-07-19,31.2,21.1,55.0,0.0,,0.0,0.0,,1018.0,,2.0,KTBR0,32.4827,-81.7369
12234,KTCL0,2023-07-19,30.0,25.1,75.0,0.0,,0.0,0.0,,1017.8,,5.0,KTCL0,33.2206,-87.6114
12235,KTDF0,2023-07-19,25.0,21.1,79.0,0.0,,226.0,9.7,,1017.0,,2.0,KTDF0,36.2846,-78.9846
12236,KTDZ0,2023-07-19,22.8,14.9,61.0,0.0,,100.0,7.6,,1014.8,,1.0,KTDZ0,41.5649,-83.4822
12237,KTEB0,2023-07-19,25.0,20.7,77.0,0.0,,180.0,9.4,,1012.5,,3.0,KTEB0,40.8501,-74.0608
12238,KTEW0,2023-07-19,22.9,13.7,56.0,0.0,,300.0,5.4,,1015.0,,2.0,KTEW0,42.5658,-84.4232
12239,KTEX0,2023-07-19,25.0,-4.6,13.0,0.0,,0.0,0.0,,1033.0,,3.0,KTEX0,37.9538,-107.9085
12240,KTFP0,2023-07-19,30.3,25.8,77.0,0.0,,138.0,31.0,,1014.9,,1.0,KTFP0,27.913,-97.2115
12241,KTGI0,2023-07-19,28.5,22.5,70.0,0.0,,137.0,13.7,,1014.2,,1.0,KTGI0,37.8251,-75.9978
12242,KTHA0,2023-07-19,20.0,20.0,100.0,0.0,,130.0,11.2,,1018.0,,3.0,KTHA0,35.38,-86.2467
12243,KTIF0,2023-07-19,25.6,21.5,78.0,0.0,,210.0,11.2,,1015.0,,3.0,KTIF0,41.9627,-100.5703
12244,KTIW0,2023-07-19,25.6,6.2,29.0,0.0,,20.0,18.4,,1018.8,,1.0,KTIW0,47.2679,-122.5781
12245,KTIX0,2023-07-19,28.0,24.0,79.0,1.0,,150.0,9.4,,1019.0,,9.0,KTIX0,28.5148,-80.7992
12246,KTK3G,2023-07-19,20.2,19.4,95.0,0.0,,168.0,8.3,,1012.6,,3.0,KTK3G,45.82,-71.98
12247,KTKC0,2023-07-19,25.0,15.0,54.0,0.0,,170.0,13.0,,1014.0,,3.0,KTKC0,44.2491,-95.6073
12248,KTKI0,2023-07-19,35.6,18.2,36.0,0.0,,160.0,22.3,,1011.1,,1.0,KTKI0,33.1779,-96.5905
12249,KTKV0,2023-07-19,19.2,14.0,72.0,0.0,,0.0,0.0,,1016.0,,3.0,KTKV0,45.4694,-89.8057
12250,KTKX0,2023-07-19,23.0,23.0,100.0,0.0,,210.0,24.1,,1012.0,,5.0,KTKX0,36.2259,-90.0366
12251,KTMA0,2023-07-19,33.5,15.0,33.0,0.0,,332.0,7.6,,1015.7,,1.0,KTMA0,31.429,-83.4885
12252,KTMB0,2023-07-19,28.9,25.5,82.0,0.0,,90.0,7.6,,1019.0,,3.0,KTMB0,25.6479,-80.4328
12253,KTME0,2023-07-19,36.6,18.7,35.0,0.0,,147.0,15.8,,1013.7,,3.0,KTME0,29.805,-95.8979
12254,KTMK0,2023-07-19,21.0,12.9,60.0,0.0,,330.0,29.5,,1018.0,,1.0,KTMK0,45.4182,-123.8144
12255,KTMT0,2023-07-19,29.6,10.2,30.0,1.2,,340.0,16.6,,1022.0,,9.0,KTMT0,39.468,-117.1954
12256,KTNB0,2023-07-19,20.2,17.4,84.0,1.0,,300.0,7.6,,1023.0,,1.0,KTNB0,36.2,-81.65
12257,KTNT0,2023-07-19,18.1,10.9,63.0,0.0,,165.0,9.0,,1021.9,,3.0,KTNT0,54.5,-128.62
12258,KTNU0,2023-07-19,23.0,17.0,69.0,0.0,,130.0,5.4,,1015.0,,1.0,KTNU0,41.6744,-93.0217
12259,KTOA0,2023-07-19,23.0,18.1,74.0,0.0,,270.0,30.0,,1013.0,,1.0,KTOA0,33.8034,-118.3396
12260,KTOB0,2023-07-19,24.0,12.0,47.0,0.0,,0.0,0.0,,1016.0,,1.0,KTOB0,44.018,-92.8315
12261,KTOC0,2023-07-19,28.0,22.0,70.0,0.0,,220.0,5.4,,1018.0,,3.0,KTOC0,34.5928,-83.2964
12262,KTOI0,2023-07-19,29.4,24.5,75.0,0.0,,0.0,0.0,,1017.7,,2.0,KTOI0,31.8604,-86.0121
12263,KTOR0,2023-07-19,24.4,17.9,67.0,3.3,,0.0,0.0,,1012.2,,3.0,KTOR0,42.0645,-104.1527
12264,KTPF0,2023-07-19,28.0,25.0,84.0,0.3,,200.0,13.0,,1019.0,,18.0,KTPF0,27.9156,-82.4493
